"draught","speed","beaufort","consumption","imo"
8.0,12.5,1.0,20.388405381528873,234567
8.0,12.5,2.0,20.86985808791332,234567
8.0,12.5,3.0,21.614877221024322,234567
8.0,12.5,4.0,22.685373481320557,234567
8.0,12.5,5.0,24.178793497540415,234567
8.0,12.5,6.0,26.34710449213709,234567
8.0,12.5,7.0,30.317206411693306,234567
8.0,12.5,8.0,42.56894849777112,234567
8.0,13.0,0.0,22.77176831919272,234567
8.0,13.0,1.0,23.025308862478177,234567
8.0,13.0,2.0,23.538080765687063,234567
8.0,13.0,3.0,24.327704475441394,234567
8.0,13.0,4.0,25.45849876493176,234567
8.0,13.0,5.0,27.035723098014895,234567
8.0,13.0,6.0,29.339742810593954,234567
8.0,13.0,7.0,33.58473324699992,234567
8.0,13.0,8.0,47.76073483158104,234567
8.0,13.5,0.0,25.73030715343276,234567
8.0,13.5,1.0,26.00272574239322,234567
8.0,13.5,2.0,26.55111253856613,234567
8.0,13.5,3.0,27.391919998128092,234567
8.0,13.5,4.0,28.59350917689899,234567
8.0,13.5,5.0,30.270576716789495,234567
8.0,13.5,6.0,32.685140616291655,234567
8.0,13.5,7.0,37.39319549529764,234567
8.0,14.0,0.0,29.107030628144376,234567
8.0,14.0,1.0,29.401768808168082,234567
8.0,14.0,2.0,29.99243883039262,234567
8.0,14.0,3.0,30.880786011857854,234567
8.0,14.0,4.0,32.13994608833049,234567
8.0,14.0,5.0,33.915683527150016,234567
8.0,14.0,6.0,36.58169227843786,234567
8.0,14.0,7.0,41.89752828315312,234567
8.0,14.5,0.0,32.96049838530927,234567
8.0,14.5,1.0,33.27832466255594,234567
8.0,14.5,2.0,33.91447231721251,234567
8.0,14.5,3.0,34.88880125642938,234567
8.0,14.5,4.0,36.28644955768975,234567
8.0,14.5,5.0,38.2600431240153,234567
8.0,14.5,6.0,41.24127039713956,234567
8.0,14.5,7.0,47.360816001937316,234567
8.0,15.0,0.0,37.56400280932986,234567
8.0,15.0,1.0,37.924520600811185,234567
8.0,15.0,2.0,38.643683846524056,234567
8.0,15.0,3.0,39.741747542452565,234567
8.0,15.0,4.0,41.31254313041446,234567
8.0,15.0,5.0,43.55661107108937,234567
8.0,15.0,6.0,46.96336836005752,234567
8.0,15.5,0.0,43.25406800503945,234567
8.0,15.5,1.0,43.67789748163688,234567
8.0,15.5,2.0,44.516380694895695,234567
8.0,15.5,3.0,45.78289952601557,234567
8.0,15.5,4.0,47.57323509746735,234567
8.0,15.5,5.0,50.06267800146116,234567
8.0,16.0,0.0,50.37708148814636,234567
9.0,4.5,8.0,6.645578653994464,234567
9.0,5.0,8.0,7.651796916237402,234567
9.0,5.5,7.0,5.993023961713251,234567
9.0,5.5,8.0,8.778012118373912,234567
9.0,6.0,7.0,6.909871393897165,234567
9.0,6.0,8.0,10.029284513864608,234567
9.0,6.5,6.0,6.234082755977999,234567
9.0,6.5,7.0,7.926016881105453,234567
9.0,6.5,8.0,11.411077220865014,234567
9.0,7.0,5.0,6.065209736473205,234567
9.0,7.0,6.0,7.223698012607529,234567
9.0,7.0,7.0,9.046673684109166,234567
9.0,7.0,8.0,12.929624480188794,234567
9.0,7.5,4.0,6.229297023867339,234567
9.0,7.5,5.0,7.084456787571227,234567
9.0,7.5,6.0,8.317913168205886,234567
9.0,7.5,7.0,10.277763232344107,234567
9.0,7.5,8.0,14.592537312865968,234567
9.0,8.0,0.0,5.900465947145271,234567
9.0,8.0,1.0,6.013137222568444,234567
9.0,8.0,2.0,6.261226565112249,234567
9.0,8.0,3.0,6.674920140873144,234567
9.0,8.0,4.0,7.304168604477682,234567
9.0,8.0,5.0,8.214384601047607,234567
9.0,8.0,6.0,9.52358148475211,234567
9.0,8.0,7.0,11.626110101485121,234567
9.0,8.0,8.0,16.409190816195018,234567
9.0,8.5,0.0,6.985760743942948,234567
9.0,8.5,1.0,7.110051548236866,234567
9.0,8.5,2.0,7.380418934253994,234567
9.0,8.5,3.0,7.826014764132736,234567
9.0,8.5,4.0,8.497780768263382,234567
9.0,8.5,5.0,9.46311786657198,234567
9.0,8.5,6.0,10.848756559448509,234567
9.0,8.5,7.0,13.100462169945313,234567
9.0,8.5,8.0,18.391922092206208,234567
9.0,9.0,0.0,8.198598476966177,234567
9.0,9.0,1.0,8.334799623723043,234567
9.0,9.0,2.0,8.627740006559732,234567
9.0,9.0,3.0,9.105585463758452,234567
9.0,9.0,4.0,9.819894886327702,234567
9.0,9.0,5.0,10.840324224625132,234567
9.0,9.0,6.0,12.303478813561844,234567
9.0,9.0,7.0,14.711534141166787,234567
9.0,9.0,8.0,20.561507487371568,234567
9.0,9.5,0.0,9.550648930037159,234567
9.0,9.5,1.0,9.699064538076508,234567
9.0,9.5,2.0,10.014966207108714,234567
9.0,9.5,3.0,10.525190472287989,234567
9.0,9.5,4.0,11.28233376956065,234567
9.0,9.5,5.0,12.358045246687649,234567
9.0,9.5,6.0,13.90017212578728,234567
9.0,9.5,7.0,16.473185541263884,234567
9.0,9.5,8.0,22.934043305638443,234567
9.0,10.0,0.0,11.056175947961574,234567
9.0,10.0,1.0,11.217119215816812,234567
9.0,10.0,2.0,11.556255703270173,234567
9.0,10.0,3.0,12.099238925599215,234567
9.0,10.0,4.0,12.899468909014,234567
9.0,10.0,5.0,14.031205957025515,234567
9.0,10.0,6.0,15.654456534177335,234567
9.0,10.0,7.0,18.403046289468833,234567
9.0,10.0,8.0,25.538111628472272,234567
9.0,10.5,0.0,12.732503368609443,234567
9.0,10.5,1.0,12.906176644203207,234567
9.0,10.5,2.0,13.26910321223049,234567
9.0,10.5,3.0,13.84536306049713,234567
9.0,10.5,4.0,14.689346548285771,234567
9.0,10.5,5.0,15.878337576158781,234567
9.0,10.5,6.0,17.58631081384041,234567
9.0,10.5,7.0,20.527929474249344,234567
9.0,10.5,8.0,28.412736339963487,234567
9.0,11.0,0.0,14.601192727180333,234567
9.0,11.0,1.0,14.787979933984003,234567
9.0,11.0,2.0,15.175284041151057,234567
9.0,11.0,3.0,15.785795134182116,234567
9.0,11.0,4.0,16.67492003260052,234567
9.0,11.0,5.0,17.92334505956687,234567
9.0,11.0,6.0,19.723695774457042,234567
9.0,11.0,7.0,22.87260922881568,234567
9.0,11.0,8.0,31.58097618743868,234567
9.0,11.5,0.0,16.689306191460304,234567
9.0,11.5,1.0,16.889743048739582,234567
9.0,11.5,2.0,17.30255763324116,234567
9.0,11.5,3.0,17.948879330689724,234567
9.0,11.5,4.0,18.886036783735264,234567
9.0,11.5,5.0,20.200633275960456,234567
9.0,11.5,6.0,22.098748242000667,234567
9.0,11.5,7.0,25.475405076765256,234567
9.0,11.5,8.0,35.137429803462524,234567
9.0,12.0,0.0,19.032760868252595,234567
9.0,12.0,1.0,19.24840566369864,234567
9.0,12.0,2.0,19.689116826446188,234567
9.0,12.0,3.0,20.375030183074124,234567
9.0,12.0,4.0,21.3641555578296,234567
9.0,12.0,5.0,22.747084178489903,234567
9.0,12.0,6.0,24.75228434310553,234567
9.0,12.0,7.0,28.38920703918011,234567
9.0,12.0,8.0,39.27013061965473,234567
9.0,12.5,0.0,21.67993590175251,234567
9.0,12.5,1.0,21.91112688030313,234567
9.0,12.5,2.0,22.38114227136249,234567
9.0,12.5,3.0,23.108518705042464,234567
9.0,12.5,4.0,24.15383446415619,234567
9.0,12.5,5.0,25.613983593940194,234567
9.0,12.5,6.0,27.742801095317414,234567
9.0,12.5,7.0,31.653193289527895,234567
9.0,12.5,8.0,44.164157050557876,234567
9.0,13.0,0.0,24.68579348968155,234567
9.0,13.0,1.0,24.93450828372535,234567
9.0,13.0,2.0,25.437558965318996,234567
9.0,13.0,3.0,26.21252719362398,234567
9.0,13.0,4.0,27.323130678384338,234567
9.0,13.0,5.0,28.874739425812656,234567
9.0,13.0,6.0,31.131168006688,234567
9.0,13.0,7.0,35.39331860252369,234567
9.0,13.0,8.0,49.92879906586997,234567
9.0,13.5,0.0,28.13411023537505,234567
9.0,13.5,1.0,28.403581726662757,234567
9.0,13.5,2.0,28.945652877236796,234567
9.0,13.5,3.0,29.777701969620217,234567
9.0,13.5,4.0,30.95144867919687,234567
9.0,13.5,5.0,32.58161527458417,234567
9.0,13.5,6.0,35.02195523858741,234567
9.0,13.5,7.0,39.84412340674386,234567
9.0,14.0,0.0,32.10347407861131,234567
9.0,14.0,1.0,32.39266339254199,234567
9.0,14.0,2.0,32.97434593440965,234567
9.0,14.0,3.0,33.86810645732952,234567
9.0,14.0,4.0,35.152765494004065,234567
9.0,14.0,5.0,36.967785133737166,234567
9.0,14.0,6.0,39.704223635076,234567
9.0,14.0,7.0,45.272587013760486,234567
9.0,14.5,0.0,36.828907650096326,234567
9.0,14.5,1.0,37.15859735480273,234567
9.0,14.5,2.0,37.81869017765436,234567
9.0,14.5,3.0,38.82963867748643,234567
9.0,14.5,4.0,40.27962912898731,234567
9.0,14.5,5.0,42.327157042136925,234567
9.0,14.5,6.0,45.48942658697596,234567
9.0,15.0,0.0,42.69914270330589,234567
9.0,15.0,1.0,43.090215491771886,234567
9.0,15.0,2.0,43.86701170885328,234567
9.0,15.0,3.0,45.04510220490733,234567
9.0,15.0,4.0,46.714885570755605,234567
9.0,15.0,5.0,49.04079531241278,234567
9.0,15.5,0.0,50.14409034732815,234567
9.0,15.5,1.0,50.579577297338865,234567
10.0,4.5,8.0,6.467912011787293,234567
10.0,5.0,8.0,7.475093836104941,234567
10.0,5.5,7.0,5.899457381344543,234567
10.0,5.5,8.0,8.605939269347815,234567
10.0,6.0,7.0,6.827330579053595,234567
10.0,6.0,8.0,9.866567356777175,234567
10.0,6.5,6.0,6.226548896809592,234567
10.0,6.5,7.0,7.860145014060452,234567
10.0,6.5,8.0,11.263758070796946,234567
10.0,7.0,5.0,6.125869473280844,234567
10.0,7.0,6.0,7.241432371950182,234567
10.0,7.0,7.0,9.004535072081737,234567
10.0,7.0,8.0,12.80506581327823,234567
10.0,7.5,3.0,5.7906534343729765,234567
10.0,7.5,4.0,6.356639525083293,234567
10.0,7.5,5.0,7.180706511787312,234567
10.0,7.5,6.0,8.369671153202214,234567
10.0,7.5,7.0,10.267990451697692,234567
10.0,7.5,8.0,14.499879286963667,234567
10.0,8.0,0.0,6.123649337036145,234567
10.0,8.0,1.0,6.232596160457062,234567
10.0,8.0,2.0,6.472415342579934,234567
10.0,8.0,3.0,6.871984753502551,234567
10.0,8.0,4.0,7.47923857383971,234567
10.0,8.0,5.0,8.356969212514537,234567
10.0,8.0,6.0,9.620052770201806,234567
10.0,8.0,7.0,11.659738712687162,234567
10.0,8.0,8.0,16.35988551895808,234567
10.0,8.5,0.0,7.272984671259207,234567
10.0,8.5,1.0,7.393225967175543,234567
10.0,8.5,2.0,7.6546300291328535,234567
10.0,8.5,3.0,8.0852287162292,234567
10.0,8.5,4.0,8.733836028467186,234567
10.0,8.5,5.0,9.665241940648503,234567
10.0,8.5,6.0,11.003366887664027,234567
10.0,8.5,7.0,13.191053051111158,234567
10.0,8.5,8.0,18.400711599556118,234567
10.0,9.0,0.0,8.566065202229405,234567
10.0,9.0,1.0,8.69790096084759,234567
10.0,9.0,2.0,8.981291710637484,234567
10.0,9.0,3.0,9.443230881535616,234567
10.0,9.0,4.0,10.13331297959657,234567
10.0,9.0,5.0,11.11852072742845,234567
10.0,9.0,6.0,12.532781534568466,234567
10.0,9.0,7.0,14.876185432805338,234567
10.0,9.0,8.0,20.646371457351854,234567
10.0,9.5,0.0,10.018529441784302,234567
10.0,9.5,1.0,10.162183085885692,234567
10.0,9.5,2.0,10.467817885858663,234567
10.0,9.5,3.0,10.961363386327651,234567
10.0,9.5,4.0,11.69308502590137,234567
10.0,9.5,5.0,12.732544440184178,234567
10.0,9.5,6.0,14.224650771666516,234567
10.0,9.5,7.0,16.732780388979958,234567
10.0,9.5,8.0,23.1183129203824,234567
10.0,10.0,0.0,11.64888317213891,234567
10.0,10.0,1.0,11.804729223317947,234567
10.0,10.0,2.0,12.133046655896312,234567
10.0,10.0,3.0,12.658524965794262,234567
10.0,10.0,4.0,13.432445678176599,234567
10.0,10.0,5.0,14.526889063169463,234567
10.0,10.0,6.0,16.0996358982922,234567
10.0,10.0,7.0,18.78437094396506,234567
10.0,10.0,8.0,25.85190212722301,234567
10.0,10.5,0.0,13.480314894147602,234567
10.0,10.5,1.0,13.648522645336824,234567
10.0,10.5,2.0,14.000204516959451,234567
10.0,10.5,3.0,14.558377660887116,234567
10.0,10.5,4.0,15.375330493970587,234567
10.0,10.5,5.0,16.52650827549547,234567
10.0,10.5,6.0,18.183709073665618,234567
10.0,10.5,7.0,21.06404947498665,234567
10.0,10.5,8.0,28.895837544067817,234567
10.0,11.0,0.0,15.541136012673636,234567
10.0,11.0,1.0,15.72244032537919,234567
10.0,11.0,2.0,16.09809465734281,234567
10.0,11.0,3.0,16.690130420238994,234567
10.0,11.0,4.0,17.55200305072107,234567
10.0,11.0,5.0,18.7633038311454,234567
10.0,11.0,6.0,20.5148429611943,234567
10.0,11.0,7.0,23.604992153586554,234567
10.0,11.0,8.0,32.27298143809945,234567
10.0,11.5,0.0,17.868012650379583,234567
10.0,11.5,1.0,18.062874474051352,234567
10.0,11.5,2.0,18.463996068622652,234567
10.0,11.5,3.0,19.093139979366114,234567
10.0,11.5,4.0,20.004690534043977,234567
10.0,11.5,5.0,21.282240486923474,234567
10.0,11.5,6.0,23.132490140431035,234567
10.0,11.5,7.0,26.458919810135676,234567
10.0,11.5,8.0,36.1418006142261,234567
10.0,12.0,0.0,20.511827006731036,234567
10.0,12.0,1.0,20.721775098341134,234567
10.0,12.0,2.0,21.15119283616922,234567
10.0,12.0,3.0,21.81921525219728,234567
10.0,12.0,4.0,22.782841294093114,234567
10.0,12.0,5.0,24.131280888230332,234567
10.0,12.0,6.0,26.09413231371712,234567
10.0,12.0,7.0,29.696125681409203,234567
10.0,12.0,8.0,40.70235723445909,234567
10.0,12.5,0.0,23.531247786285622,234567
10.0,12.5,1.0,23.757403053434118,234567
10.0,12.5,2.0,24.21700741857677,234567
10.0,12.5,3.0,24.92884616076588,234567
10.0,12.5,4.0,25.952203834244465,234567
10.0,12.5,5.0,27.38408568405234,234567
10.0,12.5,6.0,29.481251345106248,234567
10.0,12.5,7.0,33.35491951810201,234567
10.0,12.5,8.0,46.20733479637894,234567
10.0,13.0,0.0,27.00957669929052,234567
10.0,13.0,1.0,27.25443573007726,234567
10.0,13.0,2.0,27.74999665791971,234567
10.0,13.0,3.0,28.51393952389332,234567
10.0,13.0,4.0,29.610049319968123,234567
10.0,13.0,5.0,31.12360131518037,234567
10.0,13.0,6.0,33.3470043650109,234567
10.0,13.0,7.0,37.698264978654855,234567
10.0,13.5,0.0,31.05138788821085,234567
10.0,13.5,1.0,31.313142400637254,234567
10.0,13.5,2.0,31.841520724451126,234567
10.0,13.5,3.0,32.65627733554586,234567
10.0,13.5,4.0,33.82990757041234,234567
10.0,13.5,5.0,35.48897988255984,234567
10.0,13.5,6.0,37.98462075203362,234567
10.0,13.5,7.0,42.9855892985769,234567
10.0,14.0,0.0,35.82374342972142,234567
10.0,14.0,1.0,36.12269697045164,234567
10.0,14.0,2.0,36.72346929423626,234567
10.0,14.0,3.0,37.646956892844734,234567
10.0,14.0,4.0,38.97513342388068,234567
10.0,14.0,5.0,40.85249314311303,234567
10.0,14.0,6.0,43.72255750851059,234567
10.0,14.0,7.0,49.520679228608564,234567
10.0,14.5,0.0,41.7811525825376,234567
10.0,14.5,1.0,42.12780481957127,234567
10.0,14.5,2.0,42.831180496191216,234567
10.0,14.5,3.0,43.919370019258565,234567
10.0,14.5,4.0,45.46655158510684,234567
10.0,14.5,5.0,47.626705885115406,234567
10.0,15.0,0.0,49.41324529096017,234567
10.0,15.0,1.0,49.814453485643256,234567
10.0,15.0,2.0,50.610738277873864,234567
11.0,4.5,8.0,6.2954093246322556,234567
11.0,5.0,8.0,7.305445665908306,234567
11.0,5.5,7.0,5.81525177526301,234567
11.0,5.5,8.0,8.44346060451089,234567
11.0,6.0,7.0,6.757285214338531,234567
11.0,6.0,8.0,9.716754365761535,234567
11.0,6.5,6.0,6.235179555767456,234567
11.0,6.5,7.0,7.810830295154173,234567
11.0,6.5,8.0,11.133537852894548,234567
11.0,7.0,5.0,6.207597586731081,234567
11.0,7.0,6.0,7.28060467650496,234567
11.0,7.0,7.0,8.98410729477312,234567
11.0,7.0,8.0,12.702934900313537,234567
11.0,7.5,3.0,5.9661809648618185,234567
11.0,7.5,4.0,6.5115351221475395,234567
11.0,7.5,5.0,7.304674844326979,234567
11.0,7.5,6.0,8.449433433732505,234567
11.0,7.5,7.0,10.286865666680134,234567
11.0,7.5,8.0,14.436725241739245,234567
11.0,8.0,0.0,6.382624179966049,234567
11.0,8.0,1.0,6.487861406861989,234567
11.0,8.0,2.0,6.719475063303706,234567
11.0,8.0,3.0,7.105034887068996,234567
11.0,8.0,4.0,7.690415214709637,234567
11.0,8.0,5.0,8.535772678306039,234567
11.0,8.0,6.0,9.75315912663064,234567
11.0,8.0,7.0,11.730683622315354,234567
11.0,8.0,8.0,16.349239088253427,234567
11.0,8.5,0.0,7.606874704030666,234567
11.0,8.5,1.0,7.723145159243914,234567
11.0,8.5,2.0,7.975642763930075,234567
11.0,8.5,3.0,8.39127800620459,234567
11.0,8.5,4.0,9.01687282138498,234567
11.0,8.5,5.0,9.914619150807574,234567
11.0,8.5,6.0,11.205607906028781,234567
11.0,8.5,7.0,13.330076913688352,234567
11.0,8.5,8.0,18.459449747471076,234567
11.0,9.0,0.0,8.99426468028101,234567
11.0,9.0,1.0,9.121657972855862,234567
11.0,9.0,2.0,9.39545689272764,234567
11.0,9.0,3.0,9.841547939276566,234567
11.0,9.0,4.0,10.507467370817281,234567
11.0,9.0,5.0,11.457793392387387,234567
11.0,9.0,6.0,12.823634315222629,234567
11.0,9.0,7.0,15.103286165238769,234567
11.0,9.0,8.0,20.796419402913504,234567
11.0,9.5,0.0,10.564488734517868,234567
11.0,9.5,1.0,10.70343162590262,234567
11.0,9.5,2.0,10.998959622509162,234567
11.0,9.5,3.0,11.475812836831832,234567
11.0,9.5,4.0,12.18234107994562,234567
11.0,9.5,5.0,13.185636312101272,234567
11.0,9.5,6.0,14.628538826633054,234567
11.0,9.5,7.0,17.072790725507403,234567
11.0,9.5,8.0,23.387355370920055,234567
11.0,10.0,0.0,12.341958702376138,234567
11.0,10.0,1.0,12.492722633488187,234567
11.0,10.0,2.0,12.810327038928284,234567
11.0,10.0,3.0,13.318486713503498,234567
11.0,10.0,4.0,14.066297419469718,234567
11.0,10.0,5.0,15.123802910012287,234567
11.0,10.0,6.0,16.646591479002375,234567
11.0,10.0,7.0,19.26978850083965,234567
11.0,10.0,8.0,26.27579211870074,234567
11.0,10.5,0.0,14.35643081579302,234567
11.0,10.5,1.0,14.51936571531458,234567
11.0,10.5,2.0,14.859828185009654,234567
11.0,10.5,3.0,15.399963892555112,234567
11.0,10.5,4.0,16.190408783585717,234567
11.0,10.5,5.0,17.304312626152043,234567
11.0,10.5,6.0,18.91266942612235,234567
11.0,10.5,7.0,21.73338928306231,234567
11.0,10.5,8.0,29.52336359614214,234567
11.0,11.0,0.0,16.645267048854482,234567
11.0,11.0,1.0,16.821000754110514,234567
11.0,11.0,2.0,17.185191992600263,234567
11.0,11.0,3.0,17.759082814263078,234567
11.0,11.0,4.0,18.594470682763603,234567
11.0,11.0,5.0,19.771112369526985,234567
11.0,11.0,6.0,21.474016456971707,234567
11.0,11.0,7.0,24.509516660948467,234567
11.0,11.0,8.0,33.1564574432381,234567
11.0,11.5,0.0,19.257980626036275,234567
11.0,11.5,1.0,19.44783771833925,234567
11.0,11.5,2.0,19.83851136937776,234567
11.0,11.5,3.0,20.44989694059417,234567
11.0,11.5,4.0,21.335546141971246,234567
11.0,11.5,5.0,22.577432828888007,234567
11.0,11.5,6.0,24.382802985130212,234567
11.0,11.5,7.0,27.66606344655472,234567
11.0,11.5,8.0,37.40966826413815,234567
11.0,12.0,0.0,22.260090600756886,234567
11.0,12.0,1.0,22.46481959387957,234567
11.0,12.0,2.0,22.883410709555537,234567
11.0,12.0,3.0,23.53509288740884,234567
11.0,12.0,4.0,24.475094688800656,234567
11.0,12.0,5.0,25.79247441960993,234567
11.0,12.0,6.0,27.718347597003902,234567
11.0,12.0,7.0,31.274054663043962,234567
11.0,12.0,8.0,42.501213815379955,234567
11.0,12.5,0.0,25.731819662056772,234567
11.0,12.5,1.0,25.953601990634777,234567
11.0,12.5,2.0,26.404799346208044,234567
11.0,12.5,3.0,27.10351089719834,234567
11.0,12.5,4.0,28.10905173349641,234567
11.0,12.5,5.0,29.518302886018187,234567
11.0,12.5,6.0,31.5624848841997,234567
11.0,12.5,7.0,35.469149882829804,234567
11.0,12.5,8.0,48.73385336347429,234567
11.0,13.0,0.0,29.796077914589187,234567
11.0,13.0,1.0,30.03891042927266,234567
11.0,13.0,2.0,30.525552541419877,234567
11.0,13.0,3.0,31.264016826002855,234567
11.0,13.0,4.0,32.329908893588524,234567
11.0,13.0,5.0,33.83725139538011,234567
11.0,13.0,6.0,36.099427912875655,234567
11.0,13.0,7.0,40.582768353892895,234567
11.0,13.5,0.0,34.56626090593238,234567
11.0,13.5,1.0,34.8351050704706,234567
11.0,13.5,2.0,35.3775952979468,234567
11.0,13.5,3.0,36.21452384318596,234567
11.0,13.5,4.0,37.4214139930712,234567
11.0,13.5,5.0,39.1294945174558,234567
11.0,13.5,6.0,41.70871293411649,234567
11.0,13.5,7.0,46.98704203912261,234567
11.0,14.0,0.0,40.52427925849914,234567
11.0,14.0,1.0,40.837133343325974,234567
11.0,14.0,2.0,41.46593223266392,234567
11.0,14.0,3.0,42.431706451799855,234567
11.0,14.0,4.0,43.85440538162052,234567
11.0,14.0,5.0,45.84733123461125,234567
11.0,14.0,6.0,48.823803069316135,234567
11.0,14.5,0.0,48.21417226001169,234567
11.0,14.5,1.0,48.580942964445406,234567
11.0,14.5,2.0,49.312066956465344,234567
11.0,14.5,3.0,50.42322453087892,234567
12.0,4.5,8.0,6.129636562924865,234567
12.0,5.0,8.0,7.144432715026475,234567
12.0,5.5,8.0,8.292161469811285,234567
12.0,6.0,7.0,6.701104842648229,234567
12.0,6.0,8.0,9.58112090730029,234567
12.0,6.5,6.0,6.26081607739423,234567
12.0,6.5,7.0,7.778985314191035,234567
12.0,6.5,8.0,11.020985559079906,234567
12.0,7.0,5.0,6.310408007775886,234567
12.0,7.0,6.0,7.341111099608803,234567
12.0,7.0,7.0,8.985521108763438,234567
12.0,7.0,8.0,12.623013469141025,234567
12.0,7.5,2.0,5.825423677002918,234567
12.0,7.5,3.0,6.168046744249451,234567
12.0,7.5,4.0,6.692748409480317,234567
12.0,7.5,5.0,7.455122805100697,234567
12.0,7.5,6.0,8.555886258788968,234567
12.0,7.5,7.0,10.332634060833174,234567
12.0,7.5,8.0,14.401099452467891,234567
12.0,8.0,0.0,6.674663673261193,234567
12.0,8.0,1.0,6.7761912487030855,234567
12.0,8.0,2.0,6.999484627304326,234567
12.0,8.0,3.0,7.3709654603732995,234567
12.0,8.0,4.0,7.934466633602942,234567
12.0,8.0,5.0,8.747577959436216,234567
12.0,8.0,6.0,9.91937667384979,234567
12.0,8.0,7.0,11.835016739069696,234567
12.0,8.0,8.0,16.372634055905092,234567
12.0,8.5,0.0,7.982017223076593,234567
12.0,8.5,1.0,8.094139710649047,234567
12.0,8.5,2.0,8.33771726559648,234567
12.0,8.5,3.0,8.738392507391683,234567
12.0,8.5,4.0,9.340826664166814,234567
12.0,8.5,5.0,10.204791038741673,234567
12.0,8.5,6.0,11.448653769940615,234567
12.0,8.5,7.0,13.510274204384176,234567
12.0,8.5,8.0,18.560362103441584,234567
12.0,9.0,0.0,9.47346926831413,234567
12.0,9.0,1.0,9.596465970216887,234567
12.0,9.0,2.0,9.860620416258573,234567
12.0,9.0,3.0,10.290769838140761,234567
12.0,9.0,4.0,10.932340101710457,234567
12.0,9.0,5.0,11.847516321013671,234567
12.0,9.0,6.0,13.165039064192925,234567
12.0,9.0,7.0,15.381098563571053,234567
12.0,9.0,8.0,20.998908217871627,234567
12.0,9.5,0.0,11.173726290194057,234567
12.0,9.5,1.0,11.307945206163968,234567
12.0,9.5,2.0,11.593064722875019,234567
12.0,9.5,3.0,12.053077081658234,234567
12.0,9.5,4.0,12.734263421239744,234567
12.0,9.5,5.0,13.701375552819819,234567
12.0,9.5,6.0,15.094756571534145,234567
12.0,9.5,7.0,17.47566987980837,234567
12.0,9.5,8.0,23.72149248867827,234567
12.0,10.0,0.0,13.113208205334235,234567
12.0,10.0,1.0,13.258880536326608,234567
12.0,10.0,2.0,13.565693706849885,234567
12.0,10.0,3.0,14.056094445394741,234567
12.0,10.0,4.0,14.777824757963927,234567
12.0,10.0,5.0,15.798173176958104,234567
12.0,10.0,6.0,17.271128629200167,234567
12.0,10.0,7.0,19.833557531760597,234567
12.0,10.0,8.0,26.782085151739558,234567
12.0,10.5,0.0,15.329445977352771,234567
12.0,10.5,1.0,15.487130576409353,234567
12.0,10.5,2.0,15.816192621388295,234567
12.0,10.5,3.0,16.338275989508883,234567
12.0,10.5,4.0,17.101956618715434,234567
12.0,10.5,5.0,18.178442487643085,234567
12.0,10.5,6.0,19.739314023935613,234567
12.0,10.5,7.0,22.500778368945905,234567
12.0,10.5,8.0,30.255866058395643,234567
12.0,11.0,0.0,17.870056320039286,234567
12.0,11.0,1.0,18.04040867371284,234567
12.0,11.0,2.0,18.393176215529763,234567
12.0,11.0,3.0,18.94982376322501,234567
12.0,11.0,4.0,19.760364138437865,234567
12.0,11.0,5.0,20.899742644145633,234567
12.0,11.0,6.0,22.55479229034017,234567
12.0,11.0,7.0,25.5382798651971,234567
12.0,11.0,8.0,34.18146269096255,234567
12.0,11.5,0.0,20.80188154292335,234567
12.0,11.5,1.0,20.986350768646282,234567
12.0,11.5,2.0,21.36557168651383,234567
12.0,11.5,3.0,21.959169474689908,234567
12.0,11.5,4.0,22.81930704263781,234567
12.0,11.5,5.0,24.026561042324502,234567
12.0,11.5,6.0,25.788783788377568,234567
12.0,11.5,7.0,29.03416091952632,234567
12.0,11.5,8.0,38.87460432117543,234567
12.0,12.0,0.0,24.2034645506182,234567
12.0,12.0,1.0,24.403260644273228,234567
12.0,12.0,2.0,24.81176828153706,234567
12.0,12.0,3.0,25.447523915799117,234567
12.0,12.0,4.0,26.36580011055001,234567
12.0,12.0,5.0,27.653926171145745,234567
12.0,12.0,6.0,29.547220173945753,234567
12.0,12.0,7.0,33.05745350265407,234567
12.0,12.0,8.0,44.6245617221288,234567
12.0,12.5,0.0,28.190844333024856,234567
12.0,12.5,1.0,28.409147045783484,234567
12.0,12.5,2.0,28.853094645301105,234567
12.0,12.5,3.0,29.540990134162165,234567
12.0,12.5,4.0,30.526985001974637,234567
12.0,12.5,5.0,31.88522320941113,234567
12.0,12.5,6.0,33.91738147861569,234567
12.0,12.5,7.0,37.90757811953638,234567
12.0,13.0,0.0,32.88489276256375,234567
12.0,13.0,1.0,33.12344366608695,234567
12.0,13.0,2.0,33.60755241676727,234567
12.0,13.0,3.0,34.3578808916303,234567
12.0,13.0,4.0,35.44158259661699,234567
12.0,13.0,5.0,36.97719934081071,234567
12.0,13.0,6.0,39.29229274249977,234567
12.0,13.0,7.0,43.96999205194431,234567
12.0,13.5,0.0,38.67555610134111,234567
12.0,13.5,1.0,38.953944674812256,234567
12.0,13.5,2.0,39.515534828897174,234567
12.0,13.5,3.0,40.38173202905646,234567
12.0,13.5,4.0,41.630159492794455,234567
12.0,13.5,5.0,43.42094699180668,234567
12.0,13.5,6.0,46.14014852003531,234567
12.0,14.0,0.0,46.176537483243365,234567
12.0,14.0,1.0,46.50779900967198,234567
12.0,14.0,2.0,47.170919636839336,234567
